Marca de Tiempo [s],Marca de Tiempo [ μs ],Dirección de Bloque Lógico (LBA) de un sector de lectura,Tamaño de un bloque al que accede una muestra,Entropia_de_Shannon,Tipo de Archivo
1622612744,185596332,694680,4096,0.478159,benigno
1622608680,948540773,6483944,4096,0.405568,benigno
1594099626,160359761,57729824,4096,0.994207,benigno
1596705819,145096994,71752992,4096,0.994127,benigno
1596706493,934663257,1248328,4096,0.93347,benigno
1595983859,240233742,87590392,4096,0.993755,benigno
1597981786,830224976,45450136,4096,0.2551,benigno
1589946247,615848988,44492208,4096,0.0,benigno
1596763292,169248486,71276384,4096,0.994458,benigno
1596761642,206990155,839536,4096,0.993607,benigno
1596763503,967707454,6933416,4096,0.260337,benigno
1586931509,268330830,60301560,4096,0.0,benigno
1597885150,164322052,70842568,4096,0.994474,benigno
1597886576,162998474,1508904,4096,0.994365,benigno
1587349212,112829642,86550424,4096,0.99439,benigno
1594091300,130805031,58323032,4096,0.994001,benigno
1598606345,524986536,2455184,4096,0.995329,benigno
1598242951,885599506,6557144,4096,0.421608,benigno
1596763344,34263506,91515040,4096,0.9935,benigno
1622090244,829693471,56466344,4096,0.99521,benigno
1596705351,399812610,6937264,4096,0.247995,benigno
1587348249,132915000,78202304,4096,0.994528,benigno
1623913276,266404924,1428184,4096,0.550921,benigno
1622703187,1003617278,48000488,4096,0.995219,benigno
1594102717,539465198,57746568,4096,0.994759,benigno
1594104291,139643065,57583392,4096,0.993969,benigno
1586933948,212373794,911544,4096,0.0,benigno
1596762670,352956071,46779584,4096,0.994354,benigno
1622599517,1020455678,6595280,4096,0.412063,benigno
1622601110,1072148071,6483936,4096,0.420479,benigno
1589946890,498486484,6574168,4096,0.460538,benigno
1590399765,83615675,80808304,4096,0.978326,benigno
1622092844,876010590,6609936,4096,0.431689,benigno
1586932200,999189677,58227688,4096,0.0,benigno
1596706554,883893921,76142304,4096,0.995286,benigno
1595981425,32906137,810160,4096,0.770955,benigno
1586933969,961914462,58311544,4096,0.0,benigno
1598235287,857977197,1210344,4096,0.994619,benigno
1598246850,1066361100,70864168,4096,0.993164,benigno
1594100895,1060680737,57889608,4096,0.99428,benigno
1589948240,772226485,47133224,4096,0.0,benigno
1596709113,956613894,87604912,4096,0.993864,benigno
1587347953,445557887,73668400,4096,0.994214,benigno
1594105112,184219814,71734176,4096,0.99404,benigno
1594104914,674412965,57915792,4096,0.994745,benigno
1589948242,814655999,47253696,4096,0.0,benigno
1598243973,137818489,46593672,4096,0.994113,benigno
1597885858,692111496,81141912,4096,0.99381,benigno
1597881852,682746650,92198992,4096,0.994395,benigno
1597882883,189238950,6546504,4096,0.385671,benigno
1598239323,979268248,6603008,4096,0.420901,benigno
1594100929,944184438,58682896,4096,0.994981,benigno
1586933986,799872281,59098136,4096,0.0,benigno
1595982522,823429572,92177768,4096,0.993542,benigno
1596697207,588602196,46269840,4096,0.994003,benigno
1595981190,327913152,70225088,4096,0.99464,benigno
1596707791,812760454,46323360,4096,0.993277,benigno
1622609216,1064729283,46125904,4096,0.99548,benigno
1622609238,406731890,665688,4096,0.0,benigno
1622705716,536502484,6566232,4096,0.420037,benigno
1623913288,255172676,45079536,4096,0.509658,benigno
1597986196,685971679,46271784,4096,0.994589,benigno
1622090213,283809353,53389600,4096,0.994668,benigno
1587349268,503618052,88403392,4096,0.993395,benigno
1595981688,163003007,1250024,4096,0.750889,benigno
1587350252,859756752,98303656,4096,0.99509,benigno
1622703399,351590146,6888280,4096,0.49728,benigno
1622091770,891112501,6932672,4096,0.25297,benigno
1594102957,579534937,57714688,4096,0.995289,benigno
1597881717,6512532,6583728,4096,0.41585,benigno
1597978342,998905747,6484984,4096,0.365972,benigno
1594099689,26568583,59258440,4096,0.993655,benigno
1594100621,678330080,57629784,4096,0.994262,benigno
1598250517,530189326,82286696,4096,0.994806,benigno
1596760990,487485292,70695656,4096,0.994786,benigno
1586247943,767702862,28512432,4096,0.0,benigno
1597985436,234331301,45414336,4096,0.994178,benigno
1622602981,963144678,6483936,4096,0.424424,benigno
1596688370,987233248,46598336,4096,0.891396,benigno
1596706184,669170998,81415352,4096,0.994429,benigno
1596706534,593933346,93359784,4096,0.995245,benigno
1590399537,5748568,49473168,4096,0.991915,benigno
1622702074,228575350,46101256,4096,0.994252,benigno
1590392453,860987522,78653720,4096,0.994356,benigno
1598250539,609561907,75956312,4096,0.993918,benigno
1594100906,484205939,58120808,4096,0.994513,benigno
1598235319,1029471462,45417688,4096,0.995056,benigno
1598249229,884518534,71087056,4096,0.995121,benigno
1586932257,242572693,58726040,4096,0.0,benigno
1596699622,835888246,1089464,4096,0.994356,benigno
1587347917,741244453,72527456,4096,0.985138,benigno
1622095140,375377238,6585464,4096,0.380318,benigno
1622702618,135663023,6509736,4096,0.432427,benigno
1622610777,620677489,1236152,4096,0.994335,benigno
1622705889,1060066500,6483936,4096,0.429913,benigno
1622705957,463498774,47319328,4096,0.299778,benigno
1622093973,230752157,6551392,4096,0.400699,benigno
1590395059,805845433,69995368,4096,0.994666,benigno
1590395596,382738879,71708232,4096,0.994549,benigno
1622601075,433750073,1498632,4096,0.402816,benigno
1589947820,581602728,44904760,4096,0.0,benigno
1625625703,660250132,244185360,4096,0.65292,benigno
1598240485,193113390,1238872,4096,0.993532,benigno
1587348212,793007868,76931816,4096,0.994155,benigno
1587364855,780237700,236712952,4096,0.992306,benigno
1590391778,635316156,69154760,4096,0.491681,benigno
1622091915,333003395,6505736,4096,0.420602,benigno
1596708992,993646738,6502696,4096,0.380775,benigno
1622610749,155673222,6483944,4096,0.423282,benigno
1594104888,719960431,71731280,4096,0.994263,benigno
1586248846,44542847,28192496,4096,0.994546,benigno
1589947611,649247785,44350800,4096,0.0,benigno
1589946891,53668591,28128624,4096,0.993155,benigno
1622601676,425419826,1356864,4096,0.845805,benigno
1598602393,373213991,1117832,4096,0.421201,benigno
1587350576,779845099,103513552,4096,0.994387,benigno
1595981807,892471206,92748816,4096,0.994259,benigno
1622091772,439926319,6597104,4096,0.407969,benigno
1598606327,1017881704,536456,4096,0.225396,benigno
1598606675,661027507,6935296,4096,0.249359,benigno
1598606275,583154096,45970512,4096,0.994885,benigno
1595981073,592260622,814864,4096,0.737319,benigno
1596706548,551260930,86946624,4096,0.994375,benigno
1595983531,1011603750,70759088,4096,0.994429,benigno
1596762692,435453610,71010224,4096,0.994322,benigno
1596762391,855354836,70531088,4096,0.994296,benigno
1598601097,673763702,46319432,4096,0.994052,benigno
1598249264,593590007,67891824,4096,0.99468,benigno
1598246835,580966270,81377800,4096,0.994073,benigno
1594100444,991725494,59009936,4096,0.994365,benigno
1590395632,385239482,80976840,4096,0.993775,benigno
1597981721,411884546,6519224,4096,0.438426,benigno
1586931438,1021027109,68600944,4096,0.0,benigno
1587348263,222372185,78682728,4096,0.994774,benigno
1590395331,663414836,92924440,4096,0.994943,benigno
1590400792,895222526,81054168,4096,0.990979,benigno
1598248831,458819172,92184992,4096,0.99457,benigno
1598250459,589449188,6507312,4096,0.389917,benigno
1622612655,158308770,6513488,4096,0.406146,benigno
1622702924,604281924,6559288,4096,0.416093,benigno
1622609705,747756987,46713344,4096,0.993376,benigno
1596705383,458001098,46384128,4096,0.903292,benigno
1596708306,489547421,96420576,4096,0.993213,benigno
1596689068,575606504,629360,4096,0.0688446,benigno
1598242929,614639380,46394352,4096,0.994929,benigno
1596761351,217119295,71044736,4096,0.993648,benigno
1598236043,708244431,1199336,4096,0.993991,benigno
1598248230,179149292,75963528,4096,0.994278,benigno
1587350506,758628104,101201376,4096,0.994641,benigno
1596707867,815829286,96411912,4096,0.99429,benigno
1586247943,896022611,28531968,4096,0.0,benigno
1594102703,391015967,49482024,4096,0.995016,benigno
1597977986,286457839,1281328,3072,0.991883,benigno
1597977648,487056318,45535384,4096,0.993806,benigno
1596761321,59832229,70797896,4096,0.994026,benigno
1590394671,666900898,93766624,4096,0.995291,benigno
1596763282,248692498,1483184,4096,0.994529,benigno
1596763279,1069648188,87542344,4096,0.994647,benigno
1596708609,552654752,81812096,4096,0.994057,benigno
1590394691,827394153,94815296,4096,0.994072,benigno
1590394743,844401744,97604272,4096,0.994303,benigno
1596763879,213607301,81132064,4096,0.994294,benigno
1622090020,900328463,46251784,4096,0.994883,benigno
1590400392,945134122,76806912,4096,0.992765,benigno
1596705048,472108138,1192584,4096,0.993863,benigno
1595984314,190104446,71381328,4096,0.993713,benigno
1595981808,253288623,92770464,4096,0.9937,benigno
1622608126,243992322,6483944,4096,0.430247,benigno
1622095396,1063564979,6483936,4096,0.401945,benigno
1597885797,579728155,1323296,4096,0.382902,benigno
1598595552,287148309,6910072,4096,0.264113,benigno
1598593676,892979403,45405616,4096,0.995123,benigno
1597886587,603645602,81974648,4096,0.994949,benigno
1598599947,1062977642,6902296,4096,0.444247,benigno
1597978192,154614135,46150736,4096,0.993934,benigno
1597980777,270644833,46418080,4096,0.994811,benigno
1586931526,976853136,60741264,4096,0.0,benigno
1598603478,968894721,45383160,4096,0.994803,benigno
1623906624,796887472,931936,4096,0.640982,benigno
1622096235,413786298,47554920,4096,0.425072,benigno
1622601465,145453727,6611184,4096,0.374894,benigno
1596760992,518201848,80932920,4096,0.994543,benigno
1596761668,870856576,6946944,4096,0.26036,benigno
1594100889,351659323,57763920,4096,0.994396,benigno
1598246509,113614351,71466088,4096,0.994267,benigno
1586934022,220476841,59148512,4096,0.994196,benigno
1622611778,645012175,45433952,4096,0.994478,benigno
1622612735,476868445,702136,4096,0.416714,benigno
1622702026,404855655,6931760,4096,0.257782,benigno
1622704001,311157736,46385928,4096,0.994309,benigno
1598243919,454050561,1065936,4096,0.493397,benigno
1590399340,653015207,81709224,4096,0.992262,benigno
1595982164,83715665,81430976,4096,0.994056,benigno
1587348250,1019978895,78238664,4096,0.99382,benigno
1596760490,710986021,70224264,4096,0.993657,benigno
1622090190,970341736,50583984,4096,0.995025,benigno
1597977613,449747192,6557088,4096,0.39583,benigno
1594099632,322737799,6962960,4096,0.249632,benigno
1594099684,928463526,59157936,4096,0.994115,benigno
1622090007,110490607,6513488,4096,0.421715,benigno
1596761622,919045214,6528200,4096,0.416615,benigno
1589947192,568930445,44786848,4096,0.0,benigno
1590393971,507202425,82694240,4096,0.995171,benigno
1597980589,1045318930,45855568,4096,0.993694,benigno
1622704829,643652250,46328304,4096,0.993926,benigno
1622093768,659381074,6508200,4096,0.405746,benigno
1594098761,747922725,58177680,4096,0.994665,benigno
1595982823,946022205,75338136,4096,0.994523,benigno
1597886178,454047459,780624,4096,0.994245,benigno
1597980171,235562697,46390384,4096,0.993799,benigno
1598602399,343265916,1123192,4096,0.290282,benigno
1596701049,1026160142,6524288,4096,0.417973,benigno
1622600711,385343411,6932088,4096,0.258902,benigno
1590395867,530804436,86999504,4096,0.99426,benigno
1596763586,114822277,92801080,4096,0.995222,benigno
1596762932,177163488,70914408,4096,0.993882,benigno
1597881732,906146322,46334576,4096,0.994799,benigno
1586932234,822548393,60153880,4096,0.0,benigno
1589947824,658688544,6558816,4096,0.420361,benigno
1589963959,721137567,1068584,4096,0.0,benigno
1598246819,267436930,81825576,4096,0.994517,benigno
1598235946,637560777,87042672,4096,0.181879,benigno
1598606373,427247074,236162088,4096,0.991417,benigno
1595983214,1028709421,71303328,4096,0.99397,benigno
1587349553,983558415,91685192,4096,0.994334,benigno
1590400856,911860616,82324968,4096,0.991698,benigno
1596761002,440467921,92146192,4096,0.994885,benigno
1622599503,532453030,6547680,4096,0.40815,benigno
1622609242,853027634,28200736,4096,0.677459,benigno
1622610798,190526463,6580728,4096,0.42586,benigno
1598248872,79565640,92083600,4096,0.994116,benigno
1598248199,806285065,28889512,4096,0.993756,benigno
1598246574,886875351,87388928,4096,0.993863,benigno
1586933732,710821205,6518592,4096,0.415075,benigno
1594091279,683779485,57826344,4096,0.993798,benigno
1622599640,145850724,48827344,4096,0.585206,benigno
1586931476,902857150,58614088,4096,0.0,benigno
1586931470,747438,58435664,4096,0.994397,benigno
1622705313,633005533,46253704,4096,0.99447,benigno
1622703900,911208763,6483944,4096,0.413323,benigno
1586248827,23146994,6566280,4096,0.41514,benigno
1586248564,834600321,28295424,4096,0.474572,benigno
1594103956,734377217,57432448,4096,0.995041,benigno
1590391748,25651896,28734912,4096,0.993858,benigno
1623895817,546457728,48120072,4096,0.0,benigno
1587364397,99423887,236620584,4096,0.992282,benigno
1594103758,514090777,58047928,4096,0.994178,benigno
1587362278,574054976,66724296,4096,0.993728,benigno
1622599127,653248949,45492888,4096,0.994932,benigno
1589946263,633878130,46899592,4096,0.0,benigno
1587349575,921440476,92430352,4096,0.994038,benigno
1587347360,405081322,71396296,4096,0.994386,benigno
1586846250,180249700,1066840,4096,0.107561,benigno
1598246196,384566063,70275856,4096,0.994701,benigno
1598250517,263517971,71549800,4096,0.994704,benigno
1586932258,975373565,59383400,4096,0.0,benigno
1597883694,914727967,6490672,4096,0.423866,benigno
1586933678,191436583,68559960,4096,0.994427,benigno
1597884625,947224862,86982328,4096,0.994329,benigno
1596705371,684473316,6324920,4096,0.0,benigno
1596705513,350287509,92760208,4096,0.994299,benigno
1595983804,1034247672,1205144,4096,0.929009,benigno
1595981501,905356459,71531920,4096,0.994004,benigno
1596761247,81873062,46319384,4096,0.993829,benigno
1596762886,118652667,1331776,4096,0.994305,benigno
1587364423,186517007,96965584,4096,0.991622,benigno
1587362813,723870765,44973648,4096,0.990496,benigno
1590393959,817403350,6595744,4096,0.311039,benigno
1590392228,949455504,75226640,4096,0.993583,benigno
1598250066,696302486,71203096,4096,0.993376,benigno
1622096225,400918972,47217184,4096,0.994349,benigno
1596763272,89830245,70490896,4096,0.993856,benigno
1597986218,586387516,45459696,4096,0.993645,benigno
1622705083,619671560,51897976,4096,0.993226,benigno
1622092382,148331867,46130760,4096,0.993954,benigno
1622093047,62589392,47044384,4096,0.0688446,benigno
1622609718,220571368,6483936,4096,0.444136,benigno
1596709039,718172099,1226872,4096,0.885155,benigno
1596708973,666772505,46251552,4096,0.994479,benigno
1622612668,157961525,6483944,4096,0.422967,benigno
1622610773,692302555,6483944,4096,0.426961,benigno
1598240446,1060852863,6496944,4096,0.44349,benigno
1594103748,324524277,96397584,4096,0.994095,benigno
1594098759,963717195,58129600,4096,0.993499,benigno
1596762339,716138931,932376,4096,0.994235,benigno
1622603081,933767611,6554024,4096,0.440523,benigno
1597987471,708457853,6510928,4096,0.450864,benigno
1586933964,99684988,60447984,4096,0.993875,benigno
1622600287,698074755,46218912,4096,0.994708,benigno
1622612247,938384998,46796860,4096,0.53317,benigno
1622599959,211162235,1285088,4096,0.99517,benigno
1596760402,763462443,46587768,4096,0.993851,benigno
1598246522,619188334,76900544,4096,0.994352,benigno
1594104025,423141211,57915408,4096,0.99422,benigno
1590392437,815405928,77825248,4096,0.994044,benigno
1594102970,47214768,70458736,4096,0.993145,benigno
1598239345,809272147,1251216,4096,0.0,benigno
1622602623,598302288,6525008,4096,0.419041,benigno
1597980808,652224409,46369360,4096,0.994147,benigno
1598244232,380670032,6516128,4096,0.416525,benigno
1589948021,609226488,46896280,4096,0.0,benigno
1598236703,767881362,6607064,4096,0.415329,benigno
1590395061,780999776,44795064,4096,0.993623,benigno
1587350288,1041345065,99598288,4096,0.99362,benigno
1598602855,445941637,46133832,4096,0.993043,benigno
1623905336,200468885,721104,4096,0.522623,benigno
1596705511,400306741,1502056,4096,0.994597,benigno
1586222417,134392384,1073144,4096,0.994292,benigno
